DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
1188090.0,1972,1,85,119.9,19.5,,,40.754688,-73.984241,5.0,113.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303214.0,1930,1,100,65.0,13.7,0.2,6.85,40.723324,-74.004903,2.0,47.0,5.844413604395947,1.9242486522741338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000.0,1939,1,100,66.4,2.7,0.6,28.89,,,,,5.45660234551375,3.363495514478144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235000.0,1971,1,100,70.7,5.2,0.6,66.9,40.832271,-73.91265200000001,4.0,175.0,6.491633590685444,4.203198967134183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96150.0,1967,1,100,6.2,0.0,0.1,3.83,40.660140999999996,-73.87333100000001,5.0,1078.0,3.4339872044851463,1.3428648031925547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50820.0,1925,1,100,22.0,5.8,0.0,,40.801377,-73.965867,7.0,195.0,1.840549633397487,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93000.0,1940,1,100,85.7,3.3,0.8,43.3,,,,,5.960231844676883,3.768152635008444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356010.0,1948,1,100,86.0,4.2,0.8,,40.599853,-74.003165,11.0,286.0,7.205857868761802,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128114.0,1927,1,100,52.5,4.1,0.0,24.76,40.758053000000004,-73.962294,6.0,10601.0,5.944896911291647,3.2092294478163956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55226.0,1931,1,100,92.4,3.7,0.4,67.79,40.868614,-73.88482900000001,7.0,40702.0,5.62003848122324,4.216414691442874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92180.0,1940,1,100,103.2,4.3,0.9,36.29,40.64012,-73.944525,17.0,830.0,6.067962518080707,3.591542221224979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65775.0,2003,1,100,68.4,,,59.79,40.843627000000005,-73.92224300000001,4.0,21302.0,5.264760583019194,4.090838422892813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000.0,1924,1,100,85.2,4.8,0.2,,40.852121000000004,-73.938868,12.0,273.0,7.407439062329283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95176.0,1927,1,100,57.5,7.2,0.0,6.76,40.769282000000004,-73.992982,4.0,135.0,5.409858741280944,1.9110228900548727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152470.0,1950,35,100,112.3,6.4,1.0,,,,,,6.682484466651753,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116499.0,1925,1,100,71.2,6.8,0.0,,40.772194,-73.963015,8.0,128.0,6.081533744196849,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54096.0,1960,1,100,11.8,2.9,0.0,35.14,40.768704,-73.952382,8.0,132.0,1.589235205116581,3.559340082758951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565000.0,1989,1,95,62.2,12.0,0.0,,40.758309999999994,-73.982504,5.0,125.0,2.990719731730447,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60290.0,2006,1,100,63.4,7.0,0.4,,40.802329,-73.95043299999999,10.0,218.0,4.776599301615622,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94455.0,1926,1,100,79.7,4.0,0.0,33.44,40.796018,-73.972638,7.0,183.0,6.204759762367377,3.5097527882165007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135350.0,2009,1,100,95.5,16.3,0.4,28.88,,,,,5.716040372051703,3.3631493140246254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396834.0,1965,1,100,91.4,8.5,0.6,54.67,40.767022,-73.983581,4.0,139.0,7.166960713441369,4.001315112906908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67248.0,1987,1,100,89.7,5.1,0.0,91.06,40.830751,-73.949515,9.0,237.0,5.883322388488279,4.511518629906636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68750.0,1961,1,100,46.8,2.6,,32.71,40.803665,-73.948474,10.0,190.0,5.258536496536192,3.4876808415502927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104000.0,1940,1,100,91.1,3.1,0.9,77.24,40.604147,-73.968082,15.0,41402.0,6.095599311839989,4.346917457560314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127323.0,1978,1,100,94.4,,0.9,,,,,,6.382830730836645,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73794.0,1924,1,100,61.9,4.5,0.0,107.37,40.866839,-73.89380200000001,7.0,40304.0,5.499624223253072,4.676280813446044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51000.0,1926,1,100,37.1,11.8,,,40.667489,-73.960871,9.0,213.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196000.0,1960,1,100,72.8,3.9,0.6,,,,,,6.2635887206438134,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1914,2,100,69.9,3.2,0.0,35.02,,,,,5.69608626802173,3.555919326857706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73132.0,1910,1,100,41.2,7.5,0.2,,40.673221000000005,-73.991168,6.0,121.0,4.091005660956586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53202.0,1950,1,100,200.6,4.4,0.0,,40.836707000000004,-73.94443299999999,12.0,245.0,6.587550014824796,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56953.0,1912,1,100,22.0,4.0,0.1,22.01,40.815682,-73.902839,2.0,83.0,3.214867803470662,3.0914968955383704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126000.0,1942,1,100,58.3,3.3,0.5,34.32,40.618459,-73.969375,12.0,452.0,5.8988008622445625,3.5357282746197614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149348.0,1968,1,100,188.8,12.1,1.5,,40.805081,-73.96234,9.0,199.0,7.191354025996282,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183484.0,1966,1,100,110.2,24.8,0.2,,40.742233,-74.002494,4.0,83.0,5.549853992363464,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184400.0,1922,1,100,13.7,0.7,0.0,0.15,,,,,5.799698531486028,-1.8971199848858813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62400.0,1920,1,100,68.7,5.2,0.6,49.08,40.739604,-73.99890699999999,4.0,81.0,5.139321635057579,3.8934516198427107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97528.0,1970,1,100,70.8,4.8,0.5,45.1,,,,,5.8188952817567055,3.8088822465086327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444293.0,1981,1,100,74.2,16.6,,15.47,40.760354,-73.973454,5.0,102.0,,2.738902664584975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158477.0,2000,1,100,94.0,4.4,0.8,47.32,40.708143,-74.00545,1.0,1502.0,6.394259426660267,3.856933039110186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119194.0,1928,1,95,81.4,4.4,0.0,47.21,40.754022,-73.997842,4.0,103.0,6.368187186350492,3.8546057345581954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86826.0,2012,1,100,64.4,9.5,0.3,50.48,40.690391999999996,-73.953476,3.0,241.0,4.888844237042334,3.9215772182329576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400180.0,1960,1,100,97.4,3.6,0.3,63.44,40.907828,-73.90656800000001,8.0,323.0,7.793586803371584,4.150094577326593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53111.0,1930,1,100,54.9,0.5,0.6,33.29,40.783473,-73.977002,7.0,165.0,5.288771953704505,3.5052570515869337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51845.0,1929,1,100,179.9,10.5,0.5,8.04,40.757782,-73.998859,4.0,117.0,6.24105526843704,2.0844290831908747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147520.0,1948,1,90,60.9,15.3,0.0,19.3,40.624953999999995,-73.995411,11.0,250.0,4.400603020246817,2.9601050959108397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67000.0,1931,1,100,108.7,4.1,1.0,28.15,40.753081,-73.965863,6.0,8603.0,5.97736562272848,3.3375473545856993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394644.0,1954,1,100,44.6,,,61.07,,,,,5.256453162449338,4.112020747235043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51203.0,1926,1,100,22.7,4.6,0.1,104.39,40.828497999999996,-73.91795400000001,4.0,18302.0,2.9069010598473755,4.648133885420207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87872.0,1951,1,100,63.7,3.8,0.5,55.36,40.827328,-73.944253,9.0,231.0,5.506550305126492,4.0138573113094145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103835.0,1917,1,100,67.6,4.5,0.0,22.49,40.774759,-73.958443,8.0,140.0,6.066340081753089,3.1130707659712242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62650.0,1910,1,100,123.2,17.1,0.6,91.75,40.751906,-73.97924300000001,5.0,82.0,5.436774109695053,4.51906748693468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106117.0,1937,1,100,101.1,3.4,0.0,59.69,,,,,6.55933191124117,4.089164502180559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110487.0,2009,1,100,63.8,11.7,0.3,,40.777024,-73.951813,8.0,14601.0,4.962844630259907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81320.0,2007,1,100,53.5,10.0,0.2,,,,,,4.653960350157523,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000.0,1946,1,100,12.7,3.0,0.0,,40.706236,-73.933545,1.0,453.0,2.341805806147327,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000.0,1956,1,100,56.5,3.4,0.5,33.3,,,,,6.026107490551522,3.505557396986398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63000.0,1931,1,100,68.6,2.8,0.6,63.28,40.607448,-73.955111,15.0,552.0,5.279644101282416,4.147569323459399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117250.0,1930,1,100,87.4,3.5,0.8,58.11,40.664291999999996,-73.961143,9.0,213.0,6.177113893994611,4.062337766087015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75440.0,1903,1,100,72.2,8.7,0.0,,40.770738,-73.97997,7.0,149.0,5.549465114271844,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52250.0,1966,1,100,89.9,16.6,0.4,,40.839571,-73.918435,4.0,219.0,4.49647076906475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146072.0,1959,1,100,89.4,,,,40.754991,-73.965357,6.0,98.0,6.272310808550481,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141426.0,1924,1,100,74.4,4.3,0.0,24.49,40.789092,-73.977715,7.0,175.0,6.552222539622182,3.1982648709640764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67018.0,1927,1,100,97.0,5.2,0.8,185.44,40.840090000000004,-73.87338199999999,6.0,220.0,5.642616039418714,5.222731379591441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72845.0,1939,1,100,63.5,5.2,0.5,,40.761485,-73.97640600000001,5.0,104.0,5.474369310328396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130766.0,1904,1,95,47.3,7.1,0.0,,40.753409000000005,-73.990486,5.0,109.0,5.508578292031233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171178.0,1988,1,100,90.2,14.4,0.4,32.25,40.739178,-73.9955,5.0,54.0,5.76456394691606,3.4735180432417816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196293.0,1924,1,100,76.7,4.0,0.0,30.05,40.792228,-73.973535,7.0,179.0,6.957402218871551,3.4028626609812167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142848.0,1930,1,100,147.8,21.4,0.2,46.53,40.718919,-74.008781,1.0,39.0,6.498282149476434,3.8400972658565573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106960.0,1928,1,90,66.5,10.0,0.0,26.56,40.748384,-73.994139,5.0,95.0,5.447168313280391,3.279406324608233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55650.0,1937,1,100,21.8,3.3,0.1,,40.850795,-73.866537,11.0,22404.0,3.517497837358316,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135658.0,1905,1,10,13.9,3.8,,,40.70366,-73.98660500000001,2.0,21.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62570.0,1961,1,100,89.9,5.1,0.8,,40.907029,-73.896534,8.0,345.0,5.479388141440339,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185434.0,1986,1,100,69.6,3.9,0.6,28.39,40.584647,-73.942756,15.0,608.0,6.347914465730417,3.34603697048488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54048.0,1929,1,100,115.3,3.1,0.0,64.23,40.892456,-73.861274,12.0,420.0,6.0428703351678825,4.162470391269701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000.0,1940,1,100,83.1,3.7,0.7,,,,,,5.486455308663431,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221805.0,2004,1,100,55.3,7.5,0.3,,40.746809999999996,-73.986575,5.0,76.0,5.957649198613251,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163944.0,1954,1,100,81.5,3.8,0.7,33.96,40.888713,-73.91559699999999,8.0,309.0,6.3870476553616955,3.5251833614431467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145263.0,1940,1,100,73.3,3.0,0.7,52.37,,,,,6.242028693998184,3.9583339082913964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477630.0,1962,1,100,70.0,7.2,0.0,,40.776193,-73.984984,7.0,155.0,4.209160236650682,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71185.0,1929,1,100,79.0,5.2,0.2,70.2,40.851287,-73.939635,12.0,273.0,6.059123195581797,4.251348311031766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
