DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
56353.0,1985,1,100,50.1,10.4,0.1,,40.665821,-73.989114,6.0,141.0,3.784189633918261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61000.0,1903,1,100,72.2,7.0,0.2,24.89,40.663644,-73.989684,7.0,141.0,5.2699178920263385,3.2144661163795005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
94821.0,1928,1,100,84.7,3.1,0.8,25.79,40.673303000000004,-73.971301,6.0,159.0,5.946205640702368,3.2499868198932536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62000.0,1980,1,100,9.3,2.7,,5.15,40.680519,-73.961642,8.0,203.0,-inf,1.6389967146756448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50550.0,2014,1,100,20.8,4.0,0.1,0.47,40.679977,-73.95904300000001,8.0,305.0,3.086486636822455,-0.7550225842780328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
145931.0,1965,3,100,68.2,7.5,0.5,,40.677217999999996,-73.957689,8.0,305.0,5.605434351638425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56350.0,1930,1,100,92.2,5.1,0.8,,40.676337,-73.958061,8.0,305.0,5.39544407727876,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129188.0,1967,1,100,81.8,11.9,,75.87,40.674743,-73.96011,8.0,217.0,5.96665942818901,4.329021349349984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97320.0,1940,1,100,53.0,3.5,0.4,,40.674332,-73.968802,8.0,207.0,5.534179690270021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61398.0,1925,1,100,56.3,,,18.44,40.673063,-73.968071,8.0,207.0,5.510197725583535,2.914522218128448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
125300.0,1926,1,100,67.5,2.9,0.5,,40.672887,-73.966946,8.0,215.0,6.00314605188182,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94596.0,1930,1,100,67.2,3.6,0.6,58.56,40.667566,-73.961314,9.0,213.0,5.696422120249909,4.0700518696530565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55356.0,2002,1,100,58.0,8.5,0.3,36.31,40.669272,-73.939987,9.0,337.0,4.618086411254637,3.5920931854262443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52236.0,1927,1,100,69.6,4.4,0.6,,40.666305,-73.951305,9.0,321.0,5.147494476813453,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85917.0,2011,1,100,57.1,5.4,0.4,2.21,40.663616999999995,-73.955524,9.0,327.0,4.66814498514948,0.7929925155296614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
72910.0,1925,1,100,71.2,6.2,0.5,,40.660995,-73.960122,9.0,79801.0,5.402677381872279,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98033.0,1910,1,60,12.2,1.8,0.1,101.97,40.677658,-73.934958,8.0,309.0,3.269568939183719,4.624678652376135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
50150.0,1950,1,100,61.3,2.1,0.5,,40.677183,-73.926381,8.0,307.0,4.973279507552487,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62700.0,1962,1,100,89.7,4.8,0.8,,40.675744,-73.928997,8.0,307.0,5.499624223253072,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62880.0,1922,2,100,76.1,4.9,0.6,97.35,40.671602,-73.93302800000001,8.0,345.0,5.292802185859927,4.578312731818208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59021.0,2014,1,100,43.3,12.3,,,40.670102,-73.931011,8.0,351.0,-inf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193962.0,2007,1,100,42.4,6.0,0.2,39.93,40.665634999999995,-73.938974,9.0,333.0,5.43197375136071,3.6871279210751298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83856.0,1920,1,100,74.8,4.9,0.6,,40.663787,-73.937952,9.0,331.0,5.685279003091641,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52100.0,1921,1,100,91.6,13.9,0.5,98.67,40.668732,-73.922588,16.0,361.0,4.789988622980633,4.591780948869076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66508.0,1963,1,75,7.5,2.1,,7.04,,,,,-inf,1.951608170169951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179590.0,1973,1,100,119.3,7.9,1.0,46.16,40.686937,-73.93881400000001,3.0,277.0,6.7301824292103865,3.832113622199844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165000.0,1974,1,100,64.5,13.6,0.2,,40.679546,-73.934134,3.0,271.0,5.267858159063328,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78349.0,1930,1,100,19.7,2.4,0.1,1.22,40.698582,-73.95415899999999,3.0,1237.0,3.8199077165203406,0.19885085874516517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
574055.0,1930,1,100,92.0,16.0,0.4,,40.699094,-73.94994,3.0,257.0,6.997047386460899,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147209.0,1937,2,100,44.3,9.7,0.1,,40.694606,-73.955832,3.0,241.0,4.439115601658009,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76155.0,1984,1,100,79.9,5.1,0.7,,40.691201,-73.952812,3.0,241.0,5.532203014394148,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72000.0,2013,1,100,33.4,7.2,0.1,,40.692303,-73.943223,3.0,261.0,3.5524868292083815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71884.0,1931,1,100,101.8,5.3,0.8,,40.688863,-73.947066,3.0,263.0,5.896329351992943,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
212405.0,1974,3,100,102.0,6.1,0.9,96.62,40.688127,-73.94045,3.0,277.0,6.750516502555645,4.57078575912626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58905.0,1935,1,100,51.1,6.9,0.3,27.29,40.697312,-73.964802,2.0,543.0,4.4272389774954295,3.306520334720247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58870.0,1930,1,100,18.8,4.9,0.0,,40.696271,-73.961107,3.0,191.0,2.028148247292285,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76200.0,1954,1,100,91.8,9.3,0.7,9.21,40.692793,-73.968735,2.0,195.0,5.481471909645883,2.2202898502672155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108000.0,1978,1,100,76.2,5.8,0.6,97.3,40.687940999999995,-73.961587,2.0,231.0,5.7698822763607245,4.577798989191959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
906158.0,1907,1,100,111.6,30.1,0.1,32.26,40.684437,-73.977725,2.0,35.0,5.741078259399898,3.4738280726970627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55922.0,2011,1,100,40.8,7.6,0.2,26.17,40.681569,-73.95780500000001,3.0,227.0,3.6838669122903918,3.2646137165420543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93967.0,2006,1,100,83.1,12.9,0.4,,40.693186,-73.971011,2.0,187.0,5.163642463221435,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74779.0,1926,1,100,70.2,12.4,0.3,68.74,40.694796999999994,-73.982791,2.0,15.0,4.659658371272161,4.230331271421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65645.0,1927,1,100,95.1,19.5,0.3,114.43,40.695864,-73.982128,2.0,15.0,4.471638793363569,4.739963282329623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245361.0,2007,1,100,89.2,6.8,0.7,39.0,40.693606,-73.98308,2.0,15.0,6.700485076824218,3.6635616461296463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
846120.0,1925,9,100,151.1,16.2,1.0,,40.691958,-73.980152,2.0,31.0,8.360235241557785,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127558.0,1903,1,100,5.1,1.5,,0.02,40.689889,-73.97993699999999,2.0,31.0,-inf,-3.912023005428146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113700.0,2004,1,100,112.4,20.7,0.5,17.42,40.690934000000006,-73.978804,2.0,31.0,5.510197725583535,2.857618971424357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66820.0,1918,1,100,42.4,,,,40.687090000000005,-73.973599,2.0,181.0,5.005287687769661,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
165167.0,1940,1,100,7.0,2.2,,,40.707453,-73.968418,1.0,547.0,-inf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61650.0,1926,1,100,79.9,3.6,0.5,82.07,40.708461,-73.961987,1.0,525.0,5.523858042461968,4.4075725416416205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52318.0,2001,1,90,45.3,4.7,0.3,,40.702908,-73.94673399999999,1.0,507.0,4.375757021660286,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81700.0,1950,1,100,35.1,8.1,0.1,,40.699068,-73.961112,1.0,537.0,3.624340932976365,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105510.0,1955,1,100,9.1,0.6,0.1,0.17,40.72189,-73.96001700000001,1.0,557.0,4.207673247529104,-1.7719568419318752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68300.0,1928,1,100,49.7,,,38.07,40.717524,-73.962595,1.0,555.0,4.607168188650764,3.639426570394406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125154.0,2015,1,100,18.7,4.0,0.0,34.46,40.717721999999995,-73.962014,1.0,555.0,3.5322256440685598,3.5397992310997837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122740.0,1973,1,90,194.4,22.5,1.2,,40.716714,-73.961055,1.0,553.0,5.690021559406164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150082.0,2013,2,95,41.5,10.3,0.1,,40.716673,-73.96109799999999,1.0,553.0,4.363098624788363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
74572.0,2014,1,100,111.3,2.6,1.0,,40.711334,-73.952906,1.0,513.0,6.0014148779611505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
364000.0,1868,1,100,7.1,1.9,0.0,2.57,40.738162,-73.955442,1.0,563.0,-1.6094379124341003,0.9439058989071284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87277.0,1931,1,100,22.9,6.5,,,40.737751,-73.955904,1.0,563.0,-inf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107650.0,1931,1,100,47.0,,,30.32,40.733676,-73.958205,1.0,563.0,5.234312036572124,3.411807560774171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116000.0,1931,1,80,6.1,1.6,0.0,,40.733103,-73.9419,1.0,579.0,1.5686159179138452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
154436.0,1971,2,100,43.6,2.5,0.4,2.21,40.733708,-73.943242,1.0,579.0,5.439382806826639,0.7929925155296614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103000.0,1975,1,100,11.0,0.0,0.1,,40.731390000000005,-73.95952700000001,1.0,565.0,4.08260930600368,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64740.0,1931,1,100,62.4,5.4,0.1,,40.729756,-73.958998,1.0,565.0,5.308762624409575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113700.0,1931,1,95,19.2,,,16.01,40.729836,-73.95813199999999,1.0,565.0,5.0826458300725275,2.7732135270086236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
395000.0,1931,7,100,18.4,3.8,0.1,,40.730554,-73.95043199999999,1.0,579.0,4.793308128103486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55500.0,1960,1,100,21.2,2.6,0.1,5.72,40.730267,-73.945254,1.0,579.0,4.258445572902527,1.7439688053917064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80000.0,1963,1,100,15.5,3.4,0.0,15.15,40.729279,-73.945908,1.0,579.0,2.1162555148025524,2.7180005319553784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52963.0,1918,1,100,30.7,7.8,0.0,5.28,40.720729999999996,-73.93807199999999,1.0,449.0,2.4159137783010487,1.6639260977181702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58000.0,1960,1,100,45.8,2.0,0.4,2.61,40.714453999999996,-73.935012,1.0,449.0,4.960043507980195,0.959350221334602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51450.0,1950,1,100,19.0,4.0,0.1,,40.714415,-73.934042,1.0,449.0,3.091042453358316,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151824.0,1930,1,90,79.7,5.7,0.7,68.23,40.712564,-73.94098000000001,1.0,481.0,6.188058763188655,4.222884350827332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78985.0,1957,1,100,28.2,1.8,0.2,,40.715721,-73.933492,1.0,449.0,5.220355825078324,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100000.0,1962,1,100,89.9,6.1,0.7,,40.708736,-73.932727,1.0,449.0,5.928258471204189,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89830.0,1919,1,30,31.1,6.0,0.1,1.24,40.709229,-73.927699,1.0,449.0,3.8110970868381857,0.2151113796169455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57310.0,1916,1,100,9.8,1.7,0.0,,40.709254,-73.927111,1.0,449.0,2.6741486494265287,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56856.0,1931,1,5,9.8,,,,40.708152,-73.92975200000001,1.0,453.0,-inf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121279.0,1930,1,100,74.4,14.9,0.3,,40.708633,-73.926798,1.0,453.0,5.024538199265247,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91188.0,1930,1,100,99.6,16.0,0.5,,40.707474,-73.925046,1.0,453.0,5.388158070547826,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54750.0,2011,1,100,16.3,2.3,0.1,0.0,40.712658000000005,-73.93773399999999,1.0,485.0,3.1945831322991562,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
